"PPID","CRT_sum","age","gender","education","party","party_choose","social_issues","econ_issues","X2016vote","Clinton_Trump","media_trust","God","random","CRT_familiarity","conserv_rep","internal_statementID","statement_type","prior","post","priorRT","postRT","signal","statementtext","mem","statementID","capped","prior_recode","Bayes_posterior","post_recode","difference","ratio","log_ratio","difference.absolute","log_ratio.absolute","signal_favors_REP","politically_concordant","memory_error","prior_extremity"
5,7,24,1,2,6,2,4,4,2,2,1,3,2,3,2.03682636355456,2,"TrueDem",43,30,6.948,2.991,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,43,60.1398601398601,30,-30.1398601398601,0.498837209302326,-0.695475470319536,30.1398601398601,0.695475470319536,0,0,0,7
5,7,24,1,2,6,2,4,4,2,2,1,3,2,3,2.03682636355456,3,"TrueDem",37,44,8.024,3.656,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,37,54.014598540146,44,-10.014598540146,0.814594594594595,-0.205064719445875,10.014598540146,0.205064719445875,0,0,0,13
5,7,24,1,2,6,2,4,4,2,2,1,3,2,3,2.03682636355456,4,"TrueDem",47,46,7.157,3.698,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,47,63.9455782312925,46,-17.9455782312925,0.71936170212766,-0.329390984990264,17.9455782312925,0.329390984990264,0,0,0,3
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,1,"FalseRep",60,37,3.518,2.916,"FALSE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",1,1,0,60,42.8571428571429,37,5.85714285714285,1.15830115830116,0.146954412956663,5.85714285714285,0.146954412956663,0,1,0,10
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,2,"FalseRep",57,57,2.185,4.708,"TRUE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",2,2,0,57,72.6114649681529,57,-15.6114649681529,0.785,-0.242071561199729,15.6114649681529,0.242071561199729,1,0,0,7
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,3,"FalseRep",57,27,1.866,77.268,"TRUE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,57,72.6114649681529,27,-45.6114649681529,0.371842105263158,-0.98928596302995,45.6114649681529,0.98928596302995,1,0,1,7
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,4,"FalseRep",23,47,5.45,1.536,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,23,12.9943502824859,47,-34.0056497175141,0.276475537925231,-1.28563293236665,34.0056497175141,1.28563293236665,0,1,0,27
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,1,"FalseDem",100,62,4.277,3.369,"TRUE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,1,99.5,99.749373433584,62,-37.749373433584,0.621557788944724,-0.475526389337574,37.749373433584,0.475526389337574,0,1,0,50
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,2,"FalseDem",65,68,1.379,1.252,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,65,48.1481481481482,68,-19.8518518518518,0.708061002178649,-0.345225027730807,19.8518518518518,0.345225027730807,1,0,1,15
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,3,"FalseDem",64,54,1.942,1.386,"TRUE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",2,7,0,64,78.0487804878049,54,-24.0487804878049,0.691875,-0.368349975519236,24.0487804878049,0.368349975519236,0,1,0,14
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,4,"FalseDem",64,43,3.598,1.537,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,64,78.0487804878049,43,-35.0487804878049,0.5509375,-0.596133906389948,35.0487804878049,0.596133906389948,0,1,0,14
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,1,"TrueRep",38,69,1.356,1.444,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",1,9,0,38,55.0724637681159,69,13.9275362318841,1.25289473684211,0.225456663480042,13.9275362318841,0.225456663480042,1,0,1,12
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,2,"TrueRep",70,38,8.61,1.218,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,70,82.3529411764706,38,-44.3529411764706,0.461428571428571,-0.773428011820748,44.3529411764706,0.773428011820748,1,0,1,20
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,3,"TrueRep",66,65,2.454,1.095,"FALSE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,66,49.2537313432836,65,-15.7462686567164,0.757749712973594,-0.277402141832031,15.7462686567164,0.277402141832031,0,1,1,16
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,4,"TrueRep",69,38,5.605,2.057,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,69,81.6568047337278,38,-43.6568047337278,0.46536231884058,-0.764938996495837,43.6568047337278,0.764938996495837,1,0,0,19
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,1,"TrueDem",37,50,2.62,1.239,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,37,54.014598540146,50,-4.01459854014598,0.925675675675676,-0.07723134793599,4.01459854014598,0.07723134793599,0,1,1,13
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,2,"TrueDem",63,73,2.108,20.383,"FALSE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",2,14,0,63,45.985401459854,73,-27.014598540146,0.62993700629937,-0.462135454596892,27.014598540146,0.462135454596892,1,0,1,13
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,3,"TrueDem",68,74,2.422,3.322,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,68,80.9523809523809,74,-6.95238095238095,0.914117647058824,-0.0897959991167146,6.95238095238095,0.0897959991167146,0,1,0,18
6,6,33,1,5,2,1,1,2,2,2,5,3,2,3,-2.46340336389294,4,"TrueDem",66,67,2.378,1.086,"FALSE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",1,16,0,66,49.2537313432836,67,-17.7462686567164,0.735130318556471,-0.307707491327361,17.7462686567164,0.307707491327361,1,0,0,16
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,1,"FalseRep",76,75,2.541,2.482,"TRUE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,76,86.3636363636364,75,-11.3636363636364,0.868421052631579,-0.141078598259905,11.3636363636364,0.141078598259905,1,1,0,26
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,2,"FalseRep",31,83,9.044,3.336,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",1,2,0,31,18.3431952662722,83,-64.6568047337278,0.221002352605689,-1.50958193224643,64.6568047337278,1.50958193224643,0,0,0,19
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,3,"FalseRep",69,78,3.01,10.59,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",2,3,0,69,52.6717557251908,78,-25.3282442748092,0.675278919553729,-0.392629459305392,25.3282442748092,0.392629459305392,0,0,1,19
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,4,"FalseRep",61,33,3.039,3.99,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",2,4,0,61,43.8848920863309,33,10.8848920863309,1.3298452147373,0.28506255556423,10.8848920863309,0.28506255556423,0,0,1,11
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,1,"FalseDem",68,28,4.563,2.472,"FALSE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,0,68,51.5151515151515,28,23.5151515151515,1.83982683982684,0.609671458402623,23.5151515151515,0.609671458402623,1,1,1,18
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,2,"FalseDem",93,85,2.863,6.477,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,93,86.9158878504673,85,1.9158878504673,1.02253985706432,0.0222895881891248,1.9158878504673,0.0222895881891248,1,1,1,43
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,3,"FalseDem",78,61,4.478,4.695,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,78,63.9344262295082,61,2.9344262295082,1.04810534802472,0.0469841037711154,2.9344262295082,0.0469841037711154,1,1,0,28
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,4,"FalseDem",70,60,9.473,2.771,"TRUE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",2,8,0,70,82.3529411764706,60,-22.3529411764706,0.728571428571429,-0.316669609325033,22.3529411764706,0.316669609325033,0,0,0,20
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,1,"TrueRep",42,86,9.385,2.631,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,42,59.1549295774648,86,26.8450704225352,1.45380952380952,0.374187369023364,26.8450704225352,0.374187369023364,1,1,0,8
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,2,"TrueRep",74,17,3.958,1.39,"FALSE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",1,10,0,74,58.7301587301587,17,41.7301587301587,3.4547152194211,1.23974002818457,41.7301587301587,1.23974002818457,0,0,0,24
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,3,"TrueRep",78,84,24.203,1.676,"FALSE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",1,11,0,78,63.9344262295082,84,-20.0655737704918,0.76112412177986,-0.272958830898887,20.0655737704918,0.272958830898887,0,0,0,28
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,4,"TrueRep",62,58,5.572,2.411,"FALSE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,62,44.9275362318841,58,-13.0724637681159,0.774612693653174,-0.255392124670441,13.0724637681159,0.255392124670441,0,0,1,12
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,1,"TrueDem",62,91,4.438,1.774,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",1,13,0,62,76.5432098765432,91,14.4567901234568,1.18887096774194,0.173004090156106,14.4567901234568,0.173004090156106,0,0,1,12
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,2,"TrueDem",71,36,8.697,2.532,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,71,83.0409356725146,36,-47.0409356725146,0.433521126760563,-0.835814748630582,47.0409356725146,0.835814748630582,0,0,1,21
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,3,"TrueDem",74,81,5.816,1.564,"FALSE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",2,15,0,74,58.7301587301587,81,-22.2698412698413,0.725063688026651,-0.321495782431656,22.2698412698413,0.321495782431656,1,1,1,24
7,4,43,2,6,6,2,4,2,2,2,4,1,2,1,1.18367236287778,4,"TrueDem",69,87,4.449,1.641,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,69,81.6568047337278,87,5.34319526627219,1.0654347826087,0.0633829624323611,5.34319526627219,0.0633829624323611,0,0,0,19
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,1,"FalseRep",20,60,5.075,6.433,"TRUE","CNNâ€™s ratings have decreased due to their poor coverage of President Donald Trump.",2,1,0,20,33.3333333333333,60,26.6666666666667,1.8,0.587786664902119,26.6666666666667,0.587786664902119,1,0,0,30
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,2,"FalseRep",50,20,19.357,3.034,"FALSE","Expansion of Medicaid through ""Obamacare"" in Ohio left nearly 60,000 disabled citizens stuck on waiting lists for months.",2,2,0,50,33.3333333333333,20,13.3333333333333,1.66666666666667,0.510825623765991,13.3333333333333,0.510825623765991,0,1,1,0
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,3,"FalseRep",50,20,5.011,3.458,"FALSE","Only 10 cents on every dollar from the Clinton Foundation goes to charitable causes.",1,3,0,50,33.3333333333333,20,13.3333333333333,1.66666666666667,0.510825623765991,13.3333333333333,0.510825623765991,0,1,0,0
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,4,"FalseRep",75,70,32.287,4.608,"FALSE","President Donald Trump signed more bills through the legislature in his first 178 days in office than any president in history.",1,4,0,75,60,70,-9.99999999999999,0.857142857142857,-0.154150679827258,9.99999999999999,0.154150679827258,0,1,0,25
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,1,"FalseDem",50,50,6.969,3.861,"TRUE","During a 2017 summer event highlighting problems with â€œObamacare,â€ù President Donald Trump ignored a disabled child who tried to shake his hand.",2,5,0,50,66.6666666666667,50,-16.6666666666667,0.75,-0.287682072451781,16.6666666666667,0.287682072451781,0,1,0,0
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,2,"FalseDem",81,80,30.122,3.528,"FALSE","Within two years of â€œObamacareâ€ù being signed into law, health care premiums were going up more slowly than at any time in the previous 50 years.",2,6,0,81,68.0672268907563,80,-11.9327731092437,0.850840336134454,-0.161530787124881,11.9327731092437,0.161530787124881,1,0,1,31
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,3,"FalseDem",20,20,12.025,9.375,"FALSE","Democrat Nancy Pelosi was right when she claimed in 2012 that under â€œObamacareâ€ù everybody in the US will have lower rates, better quality, and better access to health care.",1,7,0,20,11.1111111111111,20,-8.88888888888889,0.555555555555556,-0.587786664902119,8.88888888888889,0.587786664902119,1,0,0,30
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,4,"FalseDem",60,70,7.433,5.503,"FALSE","More jobs were created in the private sector during the first year of the Obama administration than during the previous eight years of his Republican predecessor George W. Bush.",1,8,0,60,42.8571428571429,70,-27.1428571428571,0.612244897959184,-0.490622916448471,27.1428571428571,0.490622916448471,1,0,0,10
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,1,"TrueRep",30,20,15.07,4.254,"TRUE","During the first six months of President Donald Trump's administration, average weekly earnings for all private sector workers went up.",2,9,0,30,46.1538461538462,20,-26.1538461538462,0.433333333333333,-0.836248024200619,26.1538461538462,0.836248024200619,1,0,0,20
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,2,"TrueRep",20,20,6.614,3.349,"TRUE","Under President Donald Trumpâ€™s administration, unemployment has fallen to a 17-year low.",2,10,0,20,33.3333333333333,20,-13.3333333333333,0.6,-0.51082562376599,13.3333333333333,0.51082562376599,1,0,0,30
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,3,"TrueRep",60,70,9.991,4.462,"TRUE","Under the Trump administrationâ€™s first six months in charge, over 1 million jobs were added to the economy.",2,11,0,60,75,70,-5,0.933333333333333,-0.0689928714869514,5,0.0689928714869514,1,0,0,10
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,4,"TrueRep",20,20,6.761,4.275,"TRUE","During President Donald Trumpâ€™s first quarter in office, American exports of coal were up by almost 60% on the previous year.",2,12,0,20,33.3333333333333,20,-13.3333333333333,0.6,-0.51082562376599,13.3333333333333,0.51082562376599,1,0,0,30
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,1,"TrueDem",80,70,5.408,5.347,"TRUE","During former President Barack Obamaâ€™s final 4 years in office, wages of the average American worker went up.",2,13,0,80,88.8888888888889,70,-18.8888888888889,0.7875,-0.238891908282349,18.8888888888889,0.238891908282349,0,1,0,30
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,2,"TrueDem",70,60,10.275,6.653,"TRUE","For approximately six years following the signing of â€œObamacareâ€ù into law, American businesses created new jobs every single month - a new record at the time.",1,14,0,70,82.3529411764706,60,-22.3529411764706,0.728571428571429,-0.316669609325033,22.3529411764706,0.316669609325033,0,1,1,20
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,3,"TrueDem",80,70,8.363,5.779,"TRUE","After six years of the Obama administration, US job growth was at its fastest pace since before the millennium.",1,15,0,80,88.8888888888889,70,-18.8888888888889,0.7875,-0.238891908282349,18.8888888888889,0.238891908282349,0,1,1,30
8,4,27,1,4,4,1,2,2,6,1,1,3,2,3,-0.853154000676773,4,"TrueDem",50,50,39.565,6.021,"TRUE","House speaker Republican Paul Ryan was wrong when he claimed in 2016 that Medicare is going broke because of â€œObamacare.â€ù Medicare was in better shape because of Obamacare.",2,16,0,50,66.6666666666667,50,-16.6666666666667,0.75,-0.287682072451781,16.6666666666667,0.287682072451781,0,1,0,0
